route_id,route,month,seats,weekly_frequency,block_hours,is_udan_route,atf_price_per_litre,load_factor,avg_fare,passengers,ticket_revenue,ancillary_revenue,udan_subsidy,fuel_cost,lease_crew_cost,airport_handling_cost,total_revenue,total_cost,ebitda,ebitda_margin
22,Rajkot-Ahmedabad-R22,2024-12,138,5,1.01,False,118.38,0.665,3565.0,1988.0,7087770.0,806806.0,0.0,4364867.0,437619.0,579634.0,7894576.0,5382120.0,2512456.0,0.3183
22,Rajkot-Ahmedabad-R22,2025-01,138,5,1.01,False,112.45,0.66,3609.0,1973.0,7120342.0,464404.0,0.0,4146195.0,579446.0,541314.0,7584747.0,5266955.0,2317792.0,0.3056
22,Rajkot-Ahmedabad-R22,2025-02,138,5,1.01,False,122.57,0.568,3238.0,1697.0,5492520.0,422183.0,0.0,4519447.0,453573.0,469376.0,5914703.0,5442396.0,472307.0,0.0799
22,Rajkot-Ahmedabad-R22,2025-03,138,5,1.01,False,119.13,0.741,3679.0,2214.0,8144367.0,737994.0,0.0,4392414.0,570645.0,672472.0,8882361.0,5635531.0,3246829.0,0.3655
23,Guwahati-Dibrugarh-R23,2024-04,90,5,1.54,True,96.68,0.672,3740.0,1310.0,4900907.0,486920.0,720007.0,6096829.0,304629.0,555581.0,6107834.0,6957040.0,-849206.0,-0.139
23,Guwahati-Dibrugarh-R23,2024-05,90,5,1.54,True,93.74,0.73,3825.0,1423.0,5442557.0,395576.0,1060849.0,5911391.0,306220.0,489928.0,6898981.0,6707539.0,191442.0,0.0277
23,Guwahati-Dibrugarh-R23,2024-06,90,5,1.54,True,92.03,0.778,3500.0,1515.0,5304066.0,435089.0,757351.0,5803991.0,359555.0,557612.0,6496506.0,6721158.0,-224652.0,-0.0346
23,Guwahati-Dibrugarh-R23,2024-07,90,5,1.54,True,90.85,0.765,3662.0,1490.0,5456255.0,502735.0,804815.0,5729158.0,272575.0,406351.0,6763804.0,6408084.0,355720.0,0.0526
23,Guwahati-Dibrugarh-R23,2024-08,90,5,1.54,True,89.92,0.715,3981.0,1393.0,5544972.0,302681.0,1001736.0,5671004.0,320141.0,523928.0,6849388.0,6515073.0,334315.0,0.0488
23,Guwahati-Dibrugarh-R23,2024-09,90,5,1.54,True,96.24,0.786,3838.0,1532.0,5881541.0,279882.0,810832.0,6069150.0,377663.0,556252.0,6972254.0,7003064.0,-30810.0,-0.0044
23,Guwahati-Dibrugarh-R23,2024-10,90,5,1.54,True,113.38,0.691,3887.0,1347.0,5235388.0,436237.0,1127257.0,7150503.0,326326.0,480712.0,6798881.0,7957542.0,-1158660.0,-0.1704
23,Guwahati-Dibrugarh-R23,2024-11,90,5,1.54,True,119.86,0.627,4156.0,1223.0,5080526.0,323404.0,971097.0,7558937.0,266749.0,522815.0,6375027.0,8348501.0,-1973474.0,-0.3096
23,Guwahati-Dibrugarh-R23,2024-12,90,5,1.54,True,114.85,0.737,3697.0,1436.0,5309280.0,503763.0,691692.0,7242877.0,323941.0,572592.0,6504735.0,8139410.0,-1634675.0,-0.2513
23,Guwahati-Dibrugarh-R23,2025-01,90,5,1.54,True,111.38,0.69,3699.0,1345.0,4974342.0,375624.0,684801.0,7023814.0,367706.0,670276.0,6034767.0,8061796.0,-2027028.0,-0.3359
23,Guwahati-Dibrugarh-R23,2025-02,90,5,1.54,True,113.33,0.717,4134.0,1397.0,5777735.0,570811.0,700291.0,7147241.0,360016.0,683768.0,7048838.0,8191025.0,-1142187.0,-0.162
23,Guwahati-Dibrugarh-R23,2025-03,90,5,1.54,True,119.55,0.756,4121.0,1472.0,6067159.0,565276.0,1100478.0,7539559.0,341442.0,516170.0,7732913.0,8397170.0,-664257.0,-0.0859
24,Varanasi-Delhi-R24,2024-04,108,7,1.02,True,86.24,0.793,4814.0,2595.0,12492181.0,661551.0,2710127.0,4956016.0,598535.0,702157.0,15863859.0,6256708.0,9607151.0,0.6056
24,Varanasi-Delhi-R24,2024-05,108,7,1.02,True,94.2,0.622,4730.0,2036.0,9628049.0,826900.0,1862206.0,5413586.0,489553.0,910326.0,12317155.0,6813466.0,5503689.0,0.4468
24,Varanasi-Delhi-R24,2024-06,108,7,1.02,True,91.9,0.655,4664.0,2145.0,10004004.0,704606.0,2127522.0,5281566.0,498529.0,839616.0,12836132.0,6619712.0,6216421.0,0.4843
24,Varanasi-Delhi-R24,2024-07,108,7,1.02,True,85.46,0.702,4392.0,2299.0,10096062.0,785712.0,1554527.0,4911385.0,459251.0,747271.0,12436301.0,6117907.0,6318394.0,0.5081
24,Varanasi-Delhi-R24,2024-08,108,7,1.02,True,92.17,0.74,4398.0,2421.0,10650717.0,927344.0,1832000.0,5297033.0,621601.0,735001.0,13410061.0,6653635.0,6756426.0,0.5038
24,Varanasi-Delhi-R24,2024-09,108,7,1.02,True,88.39,0.708,4686.0,2317.0,10857040.0,909254.0,1834042.0,5079947.0,474064.0,610373.0,13600336.0,6164384.0,7435952.0,0.5467
24,Varanasi-Delhi-R24,2024-10,108,7,1.02,True,120.14,0.739,5094.0,2420.0,12328379.0,691805.0,1990236.0,6904291.0,554081.0,664241.0,15010420.0,8122612.0,6887808.0,0.4589
24,Varanasi-Delhi-R24,2024-11,108,7,1.02,True,114.12,0.645,5314.0,2110.0,11212210.0,434832.0,1360913.0,6558642.0,496509.0,739311.0,13007955.0,7794462.0,5213493.0,0.4008
24,Varanasi-Delhi-R24,2024-12,108,7,1.02,True,112.68,0.727,5052.0,2379.0,12021427.0,767213.0,1468816.0,6475767.0,552662.0,691906.0,14257456.0,7720334.0,6537122.0,0.4585
24,Varanasi-Delhi-R24,2025-01,108,7,1.02,True,110.68,0.748,5256.0,2450.0,12878160.0,454097.0,2319837.0,6360890.0,605000.0,666435.0,15652094.0,7632325.0,8019769.0,0.5124
24,Varanasi-Delhi-R24,2025-02,108,7,1.02,True,119.88,0.693,5683.0,2269.0,12895531.0,431483.0,2121235.0,6889487.0,559365.0,607849.0,15448249.0,8056701.0,7391547.0,0.4785
24,Varanasi-Delhi-R24,2025-03,108,7,1.02,True,116.88,0.719,4833.0,2355.0,11379721.0,900081.0,1734157.0,6717073.0,545226.0,960604.0,14013959.0,8222903.0,5791057.0,0.4132
25,Madurai-Bengaluru-R25,2024-04,90,7,0.98,False,91.92,0.685,3249.0,1870.0,6074049.0,753892.0,0.0,4417820.0,458321.0,957671.0,6827941.0,5833812.0,994129.0,0.1456
25,Madurai-Bengaluru-R25,2024-05,90,7,0.98,False,92.39,0.721,2946.0,1966.0,5793576.0,565471.0,0.0,4440604.0,419227.0,908592.0,6359047.0,5768424.0,590623.0,0.0929
25,Madurai-Bengaluru-R25,2024-06,90,7,0.98,False,92.62,0.696,3363.0,1899.0,6388732.0,426919.0,0.0,4451487.0,423070.0,558764.0,6815651.0,5433322.0,1382329.0,0.2028
25,Madurai-Bengaluru-R25,2024-07,90,7,0.98,False,92.34,0.769,3084.0,2098.0,6471038.0,469012.0,0.0,4438271.0,488554.0,657383.0,6940051.0,5584207.0,1355843.0,0.1954
25,Madurai-Bengaluru-R25,2024-08,90,7,0.98,False,94.77,0.765,3459.0,2086.0,7215507.0,608963.0,0.0,4554906.0,433574.0,907382.0,7824470.0,5895862.0,1928608.0,0.2465
25,Madurai-Bengaluru-R25,2024-09,90,7,0.98,False,93.98,0.755,3173.0,2059.0,6534032.0,540003.0,0.0,4517099.0,377051.0,755459.0,7074035.0,5649608.0,1424427.0,0.2014
25,Madurai-Bengaluru-R25,2024-10,90,7,0.98,False,118.96,0.707,3444.0,1929.0,6641856.0,780805.0,0.0,5717509.0,476580.0,847014.0,7422661.0,7041103.0,381558.0,0.0514
25,Madurai-Bengaluru-R25,2024-11,90,7,0.98,False,114.72,0.788,3392.0,2151.0,7294517.0,655048.0,0.0,5514022.0,463728.0,621075.0,7949565.0,6598825.0,1350740.0,0.1699
25,Madurai-Bengaluru-R25,2024-12,90,7,0.98,False,117.49,0.717,3314.0,1955.0,6479524.0,370551.0,0.0,5646917.0,389198.0,647527.0,6850075.0,6683642.0,166433.0,0.0243
25,Madurai-Bengaluru-R25,2025-01,90,7,0.98,False,112.76,0.608,3341.0,1658.0,5539002.0,451735.0,0.0,5419740.0,429665.0,684731.0,5990736.0,6534136.0,-543400.0,-0.0907
25,Madurai-Bengaluru-R25,2025-02,90,7,0.98,False,111.04,0.616,3373.0,1680.0,5665645.0,701805.0,0.0,5337101.0,533046.0,759540.0,6367450.0,6629687.0,-262237.0,-0.0412
25,Madurai-Bengaluru-R25,2025-03,90,7,0.98,False,114.5,0.713,3379.0,1945.0,6572715.0,744276.0,0.0,5503324.0,527255.0,729892.0,7316991.0,6760471.0,556520.0,0.0761
26,Raipur-Nagpur-R26,2024-04,78,10,1.93,False,96.63,0.74,2322.0,2501.0,5806256.0,843949.0,0.0,13792318.0,465782.0,1246287.0,6650205.0,15504387.0,-8854183.0,-1.3314
26,Raipur-Nagpur-R26,2024-05,78,10,1.93,False,90.46,0.809,2407.0,2732.0,6576142.0,556041.0,0.0,12912134.0,518270.0,1030474.0,7132183.0,14460878.0,-7328695.0,-1.0276
26,Raipur-Nagpur-R26,2024-06,78,10,1.93,False,93.49,0.78,2565.0,2633.0,6753935.0,722192.0,0.0,13343930.0,550659.0,1312499.0,7476127.0,15207089.0,-7730962.0,-1.0341
26,Raipur-Nagpur-R26,2024-07,78,10,1.93,False,92.32,0.738,2638.0,2492.0,6573754.0,644668.0,0.0,13177443.0,567466.0,1032636.0,7218422.0,14777546.0,-7559124.0,-1.0472
26,Raipur-Nagpur-R26,2024-08,78,10,1.93,False,92.2,0.723,2564.0,2443.0,6264082.0,646067.0,0.0,13160374.0,581205.0,1030008.0,6910149.0,14771587.0,-7861438.0,-1.1377
26,Raipur-Nagpur-R26,2024-09,78,10,1.93,False,95.21,0.731,2836.0,2468.0,7001809.0,909221.0,0.0,13588911.0,668444.0,1287478.0,7911031.0,15544833.0,-7633802.0,-0.965
26,Raipur-Nagpur-R26,2024-10,78,10,1.93,False,111.4,0.736,2735.0,2485.0,6796417.0,795700.0,0.0,15900206.0,515561.0,1342923.0,7592117.0,17758690.0,-10166573.0,-1.3391
26,Raipur-Nagpur-R26,2024-11,78,10,1.93,False,111.44,0.642,2599.0,2168.0,5632949.0,701226.0,0.0,15905869.0,635509.0,820335.0,6334175.0,17361713.0,-11027538.0,-1.741
26,Raipur-Nagpur-R26,2024-12,78,10,1.93,False,115.91,0.729,2578.0,2462.0,6346482.0,996744.0,0.0,16544089.0,652624.0,892138.0,7343226.0,18088851.0,-10745624.0,-1.4633
26,Raipur-Nagpur-R26,2025-01,78,10,1.93,False,110.89,0.726,2592.0,2451.0,6352206.0,533075.0,0.0,15827632.0,480975.0,1385458.0,6885281.0,17694064.0,-10808783.0,-1.5698
26,Raipur-Nagpur-R26,2025-02,78,10,1.93,False,119.17,0.723,2773.0,2442.0,6772401.0,490970.0,0.0,17008908.0,483117.0,1342943.0,7263371.0,18834968.0,-11571597.0,-1.5931
26,Raipur-Nagpur-R26,2025-03,78,10,1.93,False,120.66,0.634,2547.0,2141.0,5453319.0,599250.0,0.0,17221910.0,499624.0,1323995.0,6052569.0,19045528.0,-12992960.0,-2.1467
27,Jodhpur-Jaipur-R27,2024-04,138,5,1.79,True,98.36,0.739,4129.0,2208.0,9118146.0,900829.0,1776684.0,6188681.0,573775.0,431064.0,11795659.0,7193520.0,4602139.0,0.3902
27,Jodhpur-Jaipur-R27,2024-05,138,5,1.79,True,90.59,0.846,4678.0,2527.0,11820326.0,634796.0,1490107.0,5699901.0,476323.0,466854.0,13945229.0,6643078.0,7302151.0,0.5236
27,Jodhpur-Jaipur-R27,2024-06,138,5,1.79,True,92.52,0.614,4512.0,1833.0,8272618.0,605853.0,1313819.0,5820971.0,471810.0,551527.0,10192291.0,6844308.0,3347982.0,0.3285
27,Jodhpur-Jaipur-R27,2024-07,138,5,1.79,True,91.47,0.73,4691.0,2182.0,10237718.0,898889.0,1762915.0,5754934.0,580215.0,630262.0,12899522.0,6965412.0,5934110.0,0.46
27,Jodhpur-Jaipur-R27,2024-08,138,5,1.79,True,93.83,0.699,4733.0,2088.0,9884465.0,870404.0,1639216.0,5903613.0,423295.0,560045.0,12394086.0,6886952.0,5507133.0,0.4443
27,Jodhpur-Jaipur-R27,2024-09,138,5,1.79,True,92.04,0.726,4531.0,2168.0,9823899.0,766693.0,2032920.0,5790940.0,526273.0,575330.0,12623512.0,6892543.0,5730969.0,0.454
27,Jodhpur-Jaipur-R27,2024-10,138,5,1.79,True,117.29,0.659,4883.0,1969.0,9614763.0,617239.0,1361709.0,7379169.0,570717.0,586229.0,11593711.0,8536115.0,3057596.0,0.2637
27,Jodhpur-Jaipur-R27,2024-11,138,5,1.79,True,111.51,0.648,5209.0,1935.0,10080710.0,443294.0,1304023.0,7016005.0,576034.0,621332.0,11828027.0,8213371.0,3614656.0,0.3056
27,Jodhpur-Jaipur-R27,2024-12,138,5,1.79,True,110.59,0.799,4632.0,2386.0,11054391.0,779240.0,1666591.0,6957686.0,462925.0,401680.0,13500223.0,7822291.0,5677932.0,0.4206
27,Jodhpur-Jaipur-R27,2025-01,138,5,1.79,True,117.05,0.722,5108.0,2156.0,11014149.0,879178.0,2154922.0,7364335.0,496060.0,537020.0,14048248.0,8397415.0,5650833.0,0.4022
27,Jodhpur-Jaipur-R27,2025-02,138,5,1.79,True,111.43,0.745,4886.0,2226.0,10874639.0,720115.0,2281630.0,7010946.0,596581.0,413567.0,13876384.0,8021094.0,5855290.0,0.422
27,Jodhpur-Jaipur-R27,2025-03,138,5,1.79,True,113.64,0.754,5017.0,2252.0,11297082.0,499627.0,2218833.0,7149678.0,500794.0,668323.0,14015542.0,8318795.0,5696747.0,0.4065
28,Amritsar-Chandigarh-R28,2024-04,138,3,0.89,True,82.81,0.648,3443.0,1162.0,4000820.0,369195.0,679339.0,1666902.0,310174.0,302333.0,5049353.0,2279409.0,2769945.0,0.5486
28,Amritsar-Chandigarh-R28,2024-05,138,3,0.89,True,95.31,0.742,3218.0,1329.0,4278072.0,459378.0,884806.0,1918645.0,285874.0,337070.0,5622256.0,2541589.0,3080667.0,0.5479
28,Amritsar-Chandigarh-R28,2024-06,138,3,0.89,True,87.26,0.752,3325.0,1348.0,4481574.0,478014.0,666885.0,1756485.0,326688.0,245895.0,5626473.0,2329069.0,3297405.0,0.5861
28,Amritsar-Chandigarh-R28,2024-07,138,3,0.89,True,99.72,0.68,3066.0,1219.0,3737418.0,226367.0,469528.0,2007270.0,341656.0,276503.0,4433312.0,2625430.0,1807882.0,0.4078
28,Amritsar-Chandigarh-R28,2024-08,138,3,0.89,True,90.7,0.747,3068.0,1339.0,4109538.0,398244.0,698893.0,1825669.0,357267.0,261123.0,5206676.0,2444058.0,2762618.0,0.5306
28,Amritsar-Chandigarh-R28,2024-09,138,3,0.89,True,94.48,0.742,3361.0,1330.0,4469233.0,522194.0,833608.0,1901825.0,322248.0,281707.0,5825035.0,2505780.0,3319255.0,0.5698
28,Amritsar-Chandigarh-R28,2024-10,138,3,0.89,True,121.42,0.709,3405.0,1271.0,4325660.0,328385.0,651220.0,2444223.0,272192.0,300207.0,5305264.0,3016623.0,2288641.0,0.4314
28,Amritsar-Chandigarh-R28,2024-11,138,3,0.89,True,104.11,0.813,3172.0,1458.0,4624693.0,505149.0,946983.0,2095663.0,270658.0,261208.0,6076826.0,2627529.0,3449297.0,0.5676
28,Amritsar-Chandigarh-R28,2024-12,138,3,0.89,True,107.21,0.73,3581.0,1309.0,4686811.0,249673.0,913024.0,2158135.0,251566.0,341505.0,5849507.0,2751206.0,3098302.0,0.5297
28,Amritsar-Chandigarh-R28,2025-01,138,3,0.89,True,113.53,0.714,3470.0,1279.0,4439291.0,534645.0,647079.0,2285211.0,265121.0,256357.0,5621015.0,2806689.0,2814326.0,0.5007
28,Amritsar-Chandigarh-R28,2025-02,138,3,0.89,True,118.69,0.762,3328.0,1367.0,4548236.0,538691.0,912273.0,2389137.0,271779.0,334912.0,5999199.0,2995828.0,3003371.0,0.5006
28,Amritsar-Chandigarh-R28,2025-03,138,3,0.89,True,116.57,0.819,3596.0,1469.0,5281794.0,607880.0,854020.0,2346416.0,305218.0,322407.0,6743693.0,2974041.0,3769652.0,0.559
29,Vizag-Hyderabad-R29,2024-04,90,3,1.13,True,88.7,0.711,5521.0,831.0,4587572.0,168887.0,963518.0,2323593.0,213205.0,246299.0,5719976.0,2783097.0,2936879.0,0.5134
29,Vizag-Hyderabad-R29,2024-05,90,3,1.13,True,89.9,0.728,5529.0,851.0,4703061.0,322175.0,902212.0,2355158.0,202718.0,292463.0,5927448.0,2850340.0,3077108.0,0.5191
29,Vizag-Hyderabad-R29,2024-06,90,3,1.13,True,94.05,0.688,5107.0,805.0,4108337.0,273089.0,672587.0,2463853.0,215491.0,415256.0,5054013.0,3094599.0,1959414.0,0.3877
29,Vizag-Hyderabad-R29,2024-07,90,3,1.13,True,94.12,0.625,5639.0,731.0,4123032.0,216081.0,730424.0,2465576.0,162352.0,307342.0,5069536.0,2935270.0,2134267.0,0.421
29,Vizag-Hyderabad-R29,2024-08,90,3,1.13,True,90.07,0.76,5429.0,889.0,4826159.0,313647.0,888760.0,2359466.0,218055.0,347439.0,6028567.0,2924960.0,3103606.0,0.5148
29,Vizag-Hyderabad-R29,2024-09,90,3,1.13,True,93.73,0.673,5096.0,787.0,4009668.0,193218.0,692630.0,2455361.0,224274.0,357312.0,4895516.0,3036947.0,1858569.0,0.3796
29,Vizag-Hyderabad-R29,2024-10,90,3,1.13,True,114.62,0.623,5462.0,728.0,3977351.0,275669.0,713321.0,3002606.0,203108.0,295396.0,4966341.0,3501111.0,1465230.0,0.295
29,Vizag-Hyderabad-R29,2024-11,90,3,1.13,True,108.15,0.613,5475.0,717.0,3926031.0,192437.0,490903.0,2833105.0,169411.0,268924.0,4609371.0,3271440.0,1337931.0,0.2903
29,Vizag-Hyderabad-R29,2024-12,90,3,1.13,True,112.33,0.724,6423.0,846.0,5436306.0,173837.0,836270.0,2942559.0,219971.0,303535.0,6446413.0,3466065.0,2980348.0,0.4623
29,Vizag-Hyderabad-R29,2025-01,90,3,1.13,True,117.06,0.666,5968.0,779.0,4646760.0,149675.0,986648.0,3066511.0,225077.0,328777.0,5783082.0,3620364.0,2162718.0,0.374
29,Vizag-Hyderabad-R29,2025-02,90,3,1.13,True,118.91,0.774,6653.0,905.0,6021226.0,170272.0,1133806.0,3115001.0,230099.0,384609.0,7325304.0,3729709.0,3595594.0,0.4908
29,Vizag-Hyderabad-R29,2025-03,90,3,1.13,True,111.43,0.757,5643.0,886.0,4997086.0,272556.0,920622.0,2919118.0,193431.0,310159.0,6190264.0,3422708.0,2767556.0,0.4471
30,Patna-Ranchi-R30,2024-04,138,3,0.94,False,88.43,0.683,2620.0,1224.0,3206467.0,268277.0,0.0,1815677.0,308201.0,300761.0,3474744.0,2424640.0,1050105.0,0.3022
30,Patna-Ranchi-R30,2024-05,138,3,0.94,False,92.05,0.697,2666.0,1250.0,3332628.0,499055.0,0.0,1889900.0,347287.0,384598.0,3831683.0,2621785.0,1209899.0,0.3158
30,Patna-Ranchi-R30,2024-06,138,3,0.94,False,92.11,0.603,2754.0,1081.0,2977273.0,373769.0,0.0,1891153.0,245184.0,408059.0,3351042.0,2544396.0,806646.0,0.2407
30,Patna-Ranchi-R30,2024-07,138,3,0.94,False,89.36,0.738,2720.0,1323.0,3598812.0,242083.0,0.0,1834627.0,302026.0,326058.0,3840896.0,2462710.0,1378185.0,0.3588
30,Patna-Ranchi-R30,2024-08,138,3,0.94,False,94.54,0.808,2725.0,1448.0,3944901.0,597643.0,0.0,1941136.0,263212.0,291954.0,4542544.0,2496303.0,2046241.0,0.4505
30,Patna-Ranchi-R30,2024-09,138,3,0.94,False,89.71,0.79,3026.0,1417.0,4287992.0,473969.0,0.0,1841972.0,352762.0,285690.0,4761961.0,2480424.0,2281537.0,0.4791
30,Patna-Ranchi-R30,2024-10,138,3,0.94,False,120.42,0.7,3034.0,1255.0,3807029.0,235183.0,0.0,2472349.0,314464.0,357178.0,4042211.0,3143991.0,898220.0,0.2222
30,Patna-Ranchi-R30,2024-11,138,3,0.94,False,120.63,0.739,2844.0,1325.0,3769372.0,251678.0,0.0,2476690.0,254803.0,352938.0,4021049.0,3084430.0,936619.0,0.2329
30,Patna-Ranchi-R30,2024-12,138,3,0.94,False,123.59,0.65,2890.0,1165.0,3366543.0,440814.0,0.0,2537413.0,306113.0,346558.0,3807357.0,3190084.0,617273.0,0.1621
30,Patna-Ranchi-R30,2025-01,138,3,0.94,False,124.16,0.672,2628.0,1205.0,3167164.0,239083.0,0.0,2549257.0,265713.0,234528.0,3406247.0,3049498.0,356749.0,0.1047
30,Patna-Ranchi-R30,2025-02,138,3,0.94,False,118.36,0.652,3054.0,1170.0,3572502.0,323489.0,0.0,2430144.0,331749.0,396245.0,3895991.0,3158138.0,737853.0,0.1894
30,Patna-Ranchi-R30,2025-03,138,3,0.94,False,121.3,0.633,2654.0,1135.0,3012231.0,315092.0,0.0,2490537.0,351898.0,406708.0,3327322.0,3249144.0,78179.0,0.0235
31,Surat-Mumbai-R31,2024-04,90,7,1.73,False,91.06,0.846,2113.0,2308.0,4877723.0,784534.0,0.0,8403470.0,431807.0,921819.0,5662257.0,9757097.0,-4094840.0,-0.7232
31,Surat-Mumbai-R31,2024-05,90,7,1.73,False,90.7,0.6,2359.0,1636.0,3859922.0,401053.0,0.0,8369769.0,456891.0,629380.0,4260975.0,9456039.0,-5195064.0,-1.2192
31,Surat-Mumbai-R31,2024-06,90,7,1.73,False,96.31,0.814,2355.0,2222.0,5232406.0,867753.0,0.0,8887085.0,538495.0,642472.0,6100159.0,10068051.0,-3967893.0,-0.6505
31,Surat-Mumbai-R31,2024-07,90,7,1.73,False,95.4,0.669,2337.0,1824.0,4261778.0,573510.0,0.0,8803634.0,430295.0,668025.0,4835289.0,9901954.0,-5066665.0,-1.0479
31,Surat-Mumbai-R31,2024-08,90,7,1.73,False,98.82,0.763,2484.0,2082.0,5173152.0,818541.0,0.0,9119074.0,480722.0,766651.0,5991692.0,10366446.0,-4374754.0,-0.7301
31,Surat-Mumbai-R31,2024-09,90,7,1.73,False,89.55,0.667,2460.0,1820.0,4477493.0,687052.0,0.0,8263960.0,405004.0,849672.0,5164545.0,9518636.0,-4354091.0,-0.8431
31,Surat-Mumbai-R31,2024-10,90,7,1.73,False,120.77,0.713,2574.0,1944.0,5004564.0,761223.0,0.0,11144396.0,498128.0,884522.0,5765787.0,12527046.0,-6761259.0,-1.1727
31,Surat-Mumbai-R31,2024-11,90,7,1.73,False,115.84,0.815,2510.0,2222.0,5577321.0,833978.0,0.0,10690045.0,500788.0,737751.0,6411299.0,11928584.0,-5517285.0,-0.8606
31,Surat-Mumbai-R31,2024-12,90,7,1.73,False,123.07,0.57,2580.0,1555.0,4012613.0,364247.0,0.0,11356545.0,517644.0,713853.0,4376860.0,12588042.0,-8211182.0,-1.876
31,Surat-Mumbai-R31,2025-01,90,7,1.73,False,117.9,0.631,2331.0,1722.0,4012915.0,679801.0,0.0,10879678.0,382511.0,789499.0,4692716.0,12051688.0,-7358972.0,-1.5682
31,Surat-Mumbai-R31,2025-02,90,7,1.73,False,117.91,0.649,2404.0,1770.0,4255625.0,519031.0,0.0,10880752.0,472277.0,758167.0,4774657.0,12111197.0,-7336540.0,-1.5366
31,Surat-Mumbai-R31,2025-03,90,7,1.73,False,113.2,0.784,2369.0,2140.0,5068458.0,796332.0,0.0,10445820.0,519915.0,610713.0,5864790.0,11576448.0,-5711658.0,-0.9739
32,Kharagpur-Kolkata-R32,2024-04,78,7,1.2,True,91.87,0.73,4389.0,1727.0,7579660.0,468855.0,1573339.0,6211055.0,470852.0,916814.0,9621855.0,7598721.0,2023134.0,0.2103
32,Kharagpur-Kolkata-R32,2024-05,78,7,1.2,True,94.06,0.797,4541.0,1885.0,8561270.0,517313.0,1772811.0,6359134.0,425532.0,771643.0,10851394.0,7556309.0,3295086.0,0.3037
32,Kharagpur-Kolkata-R32,2024-06,78,7,1.2,True,91.74,0.667,4396.0,1577.0,6930643.0,461002.0,1450226.0,6201832.0,355801.0,617884.0,8841872.0,7175517.0,1666354.0,0.1885
32,Kharagpur-Kolkata-R32,2024-07,78,7,1.2,True,92.87,0.869,4373.0,2053.0,8979567.0,492662.0,1202812.0,6278722.0,451644.0,641650.0,10675041.0,7372015.0,3303025.0,0.3094
32,Kharagpur-Kolkata-R32,2024-08,78,7,1.2,True,91.94,0.69,4679.0,1631.0,7630996.0,511385.0,1306647.0,6215461.0,443571.0,696340.0,9449028.0,7355373.0,2093655.0,0.2216
32,Kharagpur-Kolkata-R32,2024-09,78,7,1.2,True,89.9,0.704,4287.0,1665.0,7137145.0,613179.0,953996.0,6077673.0,380652.0,924475.0,8704320.0,7382801.0,1321519.0,0.1518
32,Kharagpur-Kolkata-R32,2024-10,78,7,1.2,True,106.63,0.766,4949.0,1812.0,8967065.0,444481.0,1488566.0,7208900.0,348441.0,770321.0,10900112.0,8327662.0,2572450.0,0.236
32,Kharagpur-Kolkata-R32,2024-11,78,7,1.2,True,120.49,0.619,5005.0,1462.0,7319913.0,324661.0,1438225.0,8145629.0,375653.0,877737.0,9082798.0,9399019.0,-316221.0,-0.0348
32,Kharagpur-Kolkata-R32,2024-12,78,7,1.2,True,112.02,0.62,4835.0,1465.0,7083251.0,342885.0,1362826.0,7573103.0,448121.0,579860.0,8788962.0,8601084.0,187877.0,0.0214
32,Kharagpur-Kolkata-R32,2025-01,78,7,1.2,True,120.45,0.809,5128.0,1912.0,9806547.0,653686.0,1691721.0,8142823.0,420066.0,935595.0,12151953.0,9498484.0,2653470.0,0.2184
32,Kharagpur-Kolkata-R32,2025-02,78,7,1.2,True,106.7,0.775,4891.0,1833.0,8962676.0,525686.0,1680810.0,7213695.0,448689.0,966101.0,11169172.0,8628485.0,2540687.0,0.2275
32,Kharagpur-Kolkata-R32,2025-03,78,7,1.2,True,110.6,0.722,5067.0,1707.0,8648547.0,616141.0,1344611.0,7477207.0,419429.0,763711.0,10609300.0,8660347.0,1948952.0,0.1837
33,Jamshedpur-Bhubaneswar-R33,2024-04,78,5,0.99,True,95.87,0.621,4536.0,1049.0,4756687.0,361587.0,827268.0,3371827.0,330679.0,506519.0,5945542.0,4209025.0,1736517.0,0.2921
33,Jamshedpur-Bhubaneswar-R33,2024-05,78,5,0.99,True,97.52,0.649,4233.0,1096.0,4640309.0,457362.0,949685.0,3429999.0,292109.0,579673.0,6047355.0,4301781.0,1745574.0,0.2887
33,Jamshedpur-Bhubaneswar-R33,2024-06,78,5,0.99,True,90.79,0.668,4443.0,1129.0,5014649.0,473539.0,848711.0,3193225.0,235836.0,570305.0,6336899.0,3999365.0,2337534.0,0.3689
33,Jamshedpur-Bhubaneswar-R33,2024-07,78,5,0.99,True,89.51,0.618,4725.0,1044.0,4934666.0,371201.0,682863.0,3147987.0,247175.0,403329.0,5988731.0,3798491.0,2190240.0,0.3657
33,Jamshedpur-Bhubaneswar-R33,2024-08,78,5,0.99,True,94.25,0.748,4408.0,1264.0,5571036.0,396991.0,825925.0,3314833.0,293961.0,521429.0,6793953.0,4130223.0,2663730.0,0.3921
33,Jamshedpur-Bhubaneswar-R33,2024-09,78,5,0.99,True,93.92,0.745,4665.0,1258.0,5867700.0,242741.0,1264994.0,3303121.0,335651.0,613714.0,7375435.0,4252485.0,3122950.0,0.4234
33,Jamshedpur-Bhubaneswar-R33,2024-10,78,5,0.99,True,113.78,0.683,4332.0,1154.0,4998831.0,269189.0,825415.0,4001813.0,279422.0,640185.0,6093435.0,4921420.0,1172015.0,0.1923
